filename,inference_time_ms,psnr,rmse,mrae,ssim,spectral_fidelity,loss_mse_loss,loss_spectral_smoothness_loss,loss_spatial_consistency_loss,loss_spectral_angle_loss,loss_spectral_tv_loss,loss_spectral_dict_loss,loss_ssim_loss
AVIRIS_234.tif,46.87356948852539,28.737041,0.03657193,0.16882819,0.6573291261829617,0.9957463,0.001337505760602653,0.004446359351277351,0.0003679672663565725,0.08395231515169144,0.04360741004347801,0.0011557763209566474,0.1065869927406311
AVIRIS_340.tif,46.87643051147461,27.668016,0.041361775,0.1977079,0.7710543055374502,0.9919744,0.0017107962630689144,0.004667545668780804,0.0005154067766852677,0.12275782227516174,0.04386213421821594,0.0011970744235441089,0.10526823997497559
AVIRIS_294.tif,62.5004768371582,23.904593,0.0637926,0.25953186,0.71680420111117,0.9858414,0.004069495480507612,0.005689767189323902,0.0005353759042918682,0.16556838154792786,0.04585983231663704,0.0014989828923717141,0.15728116035461426
AVIRIS_71.tif,46.87356948852539,28.290901,0.03849949,0.20326129,0.6470981506476802,0.99495304,0.0014822094235569239,0.004583799280226231,0.0005304408259689808,0.09349647909402847,0.043800245970487595,0.0011591827496886253,0.13131588697433472
AVIRIS_465.tif,46.81968688964844,28.54235,0.037400927,0.17477624,0.7011129486590857,0.99520624,0.0013988290447741747,0.005269771441817284,0.00037547037936747074,0.09212788939476013,0.04528142884373665,0.001406384282745421,0.09854674339294434
AVIRIS_369.tif,62.500715255737305,29.54641,0.033318046,0.15757911,0.6606177773271288,0.9960377,0.0011100922711193562,0.003945162519812584,0.0003636855981312692,0.08128038048744202,0.042559828609228134,0.0010126515990123153,0.10444587469100952
AVIRIS_308.tif,46.8747615814209,30.185303,0.030955287,0.23487969,0.6960316229110685,0.9898373,0.0009582297643646598,0.0006147957174107432,0.00021210373961366713,0.13653913140296936,0.03378656506538391,0.00013162776303943247,0.10306352376937866
AVIRIS_195.tif,46.875715255737305,24.373224,0.060441993,0.25055382,0.7293319863782315,0.98863435,0.003653234802186489,0.0061522964388132095,0.0010047793621197343,0.14672642946243286,0.04657866805791855,0.0015948517248034477,0.16500341892242432
AVIRIS_96.tif,62.4997615814209,28.944607,0.035708338,0.17401347,0.7207420383225983,0.995034,0.0012750854948535562,0.004955833777785301,0.0007087122648954391,0.09381908178329468,0.044307973235845566,0.0012425808236002922,0.13398629426956177
AVIRIS_403.tif,62.4997615814209,28.809454,0.03626831,0.15894876,0.6842784778128896,0.99608165,0.001315390458330512,0.0046492675319314,0.0004098410136066377,0.08019877970218658,0.04399649426341057,0.0012072250247001648,0.1002269983291626
AVIRIS_69.tif,46.875953674316406,29.209293,0.034636606,0.17781076,0.6682759601699494,0.99476504,0.0011996945831924677,0.002859465777873993,0.0006082854233682156,0.09122906625270844,0.03987761214375496,0.000676379248034209,0.12451928853988647
AVIRIS_327.tif,46.87809944152832,29.766994,0.03248256,0.15096237,0.6924071955463726,0.9962461,0.00105511664878577,0.003996682353317738,0.00043645367259159684,0.07894060015678406,0.04260006546974182,0.001013841130770743,0.0958939790725708
